Timestep;REC_price_h;REC_price_d;REC_price_m;REC_price_y;Biomass_h;Solar_h;WindOffshore_h;WindOnshore_h;electrolysis_h;Biomass_d;Solar_d;WindOffshore_d;WindOnshore_d;electrolysis_d;Biomass_m;Solar_m;WindOffshore_m;WindOnshore_m;electrolysis_m;Biomass_y;Solar_y;WindOffshore_y;WindOnshore_y;electrolysis_y
1.0;0.0;0.006159184384978682;0.0;-2.6248580996803116e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.7322292671069214e-12;0.0;0.0;0.0;0.0;0.0;105.81247912776486;107.18344733105376;41.72911927235841;107.18344733105376;-1.382033260964597e-9
2.0;0.0;0.006159184384978682;0.0;-2.6248580996803116e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.7322292671069214e-12;0.0;0.0;0.0;0.0;0.0;105.81247912776486;107.18344733105376;41.72911927235841;107.18344733105376;-1.382033260964597e-9
3.0;0.0;0.006159184384978682;0.0;-2.6248580996803116e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.7322292671069214e-12;0.0;0.0;0.0;0.0;0.0;105.81247912776486;107.18344733105376;41.72911927235841;107.18344733105376;-1.382033260964597e-9
4.0;0.0;0.006159184384978682;0.0;-2.6248580996803116e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.7322292671069214e-12;0.0;0.0;0.0;0.0;0.0;105.81247912776486;107.18344733105376;41.72911927235841;107.18344733105376;-1.382033260964597e-9
5.0;0.0;0.006159184384978682;0.0;-2.6248580996803116e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.7322292671069214e-12;0.0;0.0;0.0;0.0;0.0;105.81247912776486;107.18344733105376;41.72911927235841;107.18344733105376;-1.382033260964597e-9
6.0;0.0;0.006159184384978682;0.0;-2.6248580996803116e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.7322292671069214e-12;0.0;0.0;0.0;0.0;0.0;105.81247912776486;107.18344733105376;41.72911927235841;107.18344733105376;-1.382033260964597e-9
7.0;0.0;0.006159184384978682;0.0;-2.6248580996803116e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.7322292671069214e-12;0.0;0.0;0.0;0.0;0.0;105.81247912776486;107.18344733105376;41.72911927235841;107.18344733105376;-1.382033260964597e-9
8.0;0.0;0.006159184384978682;0.0;-2.6248580996803116e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.7322292671069214e-12;0.0;0.0;0.0;0.0;0.0;105.81247912776486;107.18344733105376;41.72911927235841;107.18344733105376;-1.382033260964597e-9
9.0;0.0;0.006159184384978682;0.0;-2.6248580996803116e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.7322292671069214e-12;0.0;0.0;0.0;0.0;0.0;105.81247912776486;107.18344733105376;41.72911927235841;107.18344733105376;-1.382033260964597e-9
10.0;0.0;0.006159184384978682;0.0;-2.6248580996803116e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.7322292671069214e-12;0.0;0.0;0.0;0.0;0.0;105.81247912776486;107.18344733105376;41.72911927235841;107.18344733105376;-1.382033260964597e-9
