Timestep;REC_price_h;REC_price_d;REC_price_m;REC_price_y;Biomass_h;Solar_h;WindOffshore_h;WindOnshore_h;electrolysis_h;Biomass_d;Solar_d;WindOffshore_d;WindOnshore_d;electrolysis_d;Biomass_m;Solar_m;WindOffshore_m;WindOnshore_m;electrolysis_m;Biomass_y;Solar_y;WindOffshore_y;WindOnshore_y;electrolysis_y
1.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
2.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
3.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
4.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
5.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
6.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
7.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
8.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
9.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
10.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
11.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
12.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
13.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
14.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
15.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
16.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
17.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
18.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
19.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
20.0;0.0;0.006167424266413368;0.0;-5.016979792774877e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.356798630264753e-14;0.0;0.0;0.0;0.0;0.0;105.81247913268025;107.18344732579158;41.72911927727471;107.18344732579158;-3.1985697442814444e-11
