Timestep;REC_price_h;REC_price_d;REC_price_m;REC_price_y;Biomass_h;Solar_h;WindOffshore_h;WindOnshore_h;electrolysis_h;Biomass_d;Solar_d;WindOffshore_d;WindOnshore_d;electrolysis_d;Biomass_m;Solar_m;WindOffshore_m;WindOnshore_m;electrolysis_m;Biomass_y;Solar_y;WindOffshore_y;WindOnshore_y;electrolysis_y
1.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
2.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
3.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
4.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
5.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
6.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
7.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
8.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
9.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
10.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
11.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
12.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
13.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
14.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
15.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
16.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
17.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
18.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
19.0;0.0;0.0;0.0;-4.125831676580078e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.7279142508153;108.26801220762378;40.64455439540815;108.26801220762378;-5.136230226644926e-11
